Car_Name,Year,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,Selling_Price
Mahindra,2016,148907,Petrol,Individual,Manual,Fourth & Above Owner,28.51,1500,80.91,5,124903.81
Mahindra,2010,22533,Diesel,Individual,Manual,Third Owner,21.02,2500,171.79,6,50000
Hyundai,2014,106457,Diesel,Dealer,Automatic,First Owner,32.21,800,38.96,5,118360.72
Honda,2013,112504,Petrol,Dealer,Manual,Third Owner,30.24,2500,126.41,5,50000
Ford,2006,146295,Petrol,Individual,Manual,First Owner,29.64,1800,125.95,7,50000
Ford,2011,129202,Diesel,Individual,Manual,First Owner,21.46,3000,141.34,5,50000
Maruti,2013,15273,Petrol,Dealer,Manual,Third Owner,10.94,1000,49.84,5,50000
Tata,2016,38519,Diesel,Dealer,Automatic,Second Owner,22.31,2500,101.75,5,325631.4
Tata,2009,160232,Petrol,Dealer,Manual,First Owner,32.46,2500,172.01,5,50000
Toyota,2005,132024,Petrol,Trustmark Dealer,Automatic,First Owner,14.76,1000,64.72,4,50000
Audi,2019,129540,Petrol,Individual,Manual,Second Owner,34.56,800,54.22,5,307880.66
Kia,2012,185060,Petrol,Trustmark Dealer,Manual,First Owner,30.19,800,38.86,5,50000
Honda,2005,146420,Diesel,Dealer,Manual,Second Owner,27.75,3000,202.49,7,50000
BMW,2022,88460,Petrol,Trustmark Dealer,Automatic,Second Owner,26.93,2500,159.64,5,1694940.62
Kia,2017,109471,Diesel,Dealer,Automatic,First Owner,24.68,1800,98.36,5,278710.77
Kia,2005,109668,CNG,Individual,Automatic,Second Owner,28.02,1500,86.27,5,50000
Mahindra,2009,72519,Diesel,Individual,Automatic,Third Owner,20.55,1800,112.89,5,50000
Maruti,2022,95426,Diesel,Dealer,Manual,First Owner,31.13,1000,59.73,5,146545.66
Ford,2020,19629,Petrol,Dealer,Automatic,First Owner,27.41,1000,65.67,5,286219.61
Toyota,2014,54056,Petrol,Dealer,Automatic,First Owner,29.28,2000,94.48,7,178449.38
Tata,2008,16273,Diesel,Dealer,Automatic,Second Owner,29.81,1500,92.44,7,50000
Maruti,2005,125484,Petrol,Individual,Manual,Third Owner,12.3,2500,145.03,5,50000
Mahindra,2012,102275,Diesel,Individual,Manual,First Owner,11.39,1000,58.44,6,110380.14
BMW,2009,176488,Petrol,Individual,Automatic,First Owner,30.02,2000,117.55,5,50000
Toyota,2006,143966,Diesel,Individual,Automatic,First Owner,16.48,800,60.21,5,50000
Mahindra,2021,51073,CNG,Individual,Manual,Second Owner,24.55,1000,72.75,7,142598.01
Ford,2011,50693,CNG,Dealer,Automatic,First Owner,21.09,1200,78.22,7,50000
Ford,2021,187538,Diesel,Dealer,Automatic,Third Owner,10.55,1500,102.99,5,198833.04
Ford,2010,29343,Diesel,Trustmark Dealer,Manual,First Owner,11.01,2000,83.42,4,50000
Maruti,2019,48095,Diesel,Dealer,Automatic,Second Owner,30.68,1500,104.64,5,217427.76
Maruti,2009,167246,Diesel,Individual,Manual,Second Owner,25.19,1500,89.17,5,50000
Tata,2019,186873,Petrol,Dealer,Manual,Second Owner,23.1,1200,63.25,7,150421.86
Tata,2022,127388,Petrol,Individual,Manual,First Owner,33.61,1800,82.06,5,352911.95
BMW,2022,119441,Diesel,Individual,Manual,Second Owner,14.33,800,34.41,5,505477.32
Toyota,2010,105782,Electric,Dealer,Automatic,First Owner,16.45,1500,62.69,5,50000
Hyundai,2006,178998,Petrol,Dealer,Manual,First Owner,28.92,1000,46.47,4,50000
Hyundai,2021,77590,Diesel,Individual,Manual,Second Owner,29.38,3000,123.62,6,566794.53
Mahindra,2008,174899,Diesel,Dealer,Manual,Second Owner,20.12,800,55.44,7,50000
Ford,2016,113263,Diesel,Dealer,Manual,First Owner,33.77,1000,49.94,5,51037.93
Toyota,2023,180847,Diesel,Individual,Manual,First Owner,33.46,800,43.8,5,199928.8
Kia,2006,177273,Petrol,Dealer,Automatic,Third Owner,10.31,2500,182.27,5,50000
Maruti,2006,34373,Diesel,Trustmark Dealer,Manual,Third Owner,14.31,800,35.67,5,50000
Audi,2018,32525,CNG,Individual,Automatic,First Owner,30.51,2000,146.85,5,1226636.01
Honda,2019,132716,Diesel,Dealer,Automatic,Second Owner,18.38,1000,65.58,5,97979.87
BMW,2006,109513,Petrol,Individual,Manual,First Owner,12.39,3000,161.04,5,50000
Ford,2008,134401,Diesel,Individual,Automatic,Second Owner,29.62,1000,44.71,5,50000
Ford,2023,101643,CNG,Dealer,Manual,Third Owner,21.36,2500,109.15,6,394877.48
Ford,2013,166558,Petrol,Dealer,Manual,First Owner,22.31,800,42.74,5,50000
Maruti,2011,154712,Diesel,Dealer,Manual,Second Owner,14.66,1500,68.42,6,50000
Maruti,2017,102694,CNG,Dealer,Manual,First Owner,26.52,3000,152.13,5,189586.15
Honda,2016,197527,Diesel,Dealer,Manual,Second Owner,23.78,1000,42.12,7,50000
Kia,2007,41136,Electric,Dealer,Automatic,Second Owner,15.17,2500,159.5,4,50000
Toyota,2017,198497,Diesel,Dealer,Manual,Third Owner,18.51,3000,137.43,6,265629.44
Ford,2019,61539,Diesel,Individual,Automatic,First Owner,24.92,1200,84.32,4,210617.01
Hyundai,2018,161014,Diesel,Individual,Manual,First Owner,33.12,1200,58.47,7,187596.94
Tata,2013,73363,Petrol,Individual,Automatic,First Owner,33.01,800,57.54,6,54037.57
Hyundai,2017,194668,Petrol,Individual,Manual,Fourth & Above Owner,17.2,1800,85.67,5,139380.99
Mahindra,2008,86526,Diesel,Individual,Manual,Second Owner,28.39,800,55.08,5,50000
Hyundai,2012,40255,Petrol,Individual,Manual,Second Owner,29.39,2500,133.31,7,50000
Mahindra,2007,198201,Petrol,Individual,Manual,First Owner,30.22,800,50.66,7,50000
Audi,2006,123209,CNG,Dealer,Manual,Third Owner,24.27,1500,62.32,7,50000
Tata,2023,198358,CNG,Trustmark Dealer,Automatic,Third Owner,10.26,1500,89.71,7,158673.67
Hyundai,2012,91437,Diesel,Dealer,Manual,Second Owner,29.04,2000,91.9,7,61079.21
Audi,2021,152349,CNG,Dealer,Automatic,First Owner,12.66,2500,148.63,5,1595363.21
BMW,2017,137715,Diesel,Individual,Automatic,First Owner,12.92,1800,82.18,4,762102.8
Toyota,2011,120900,Petrol,Dealer,Automatic,Second Owner,25.14,3000,172.45,4,50000
Audi,2013,28729,Petrol,Dealer,Manual,Second Owner,34.59,2500,111.06,5,229161.11
Toyota,2016,26818,Diesel,Individual,Manual,First Owner,16.06,2500,122,5,367162.55
Hyundai,2018,70555,Diesel,Individual,Automatic,Second Owner,26.15,1800,114.85,5,279568.6
Kia,2018,103979,Petrol,Individual,Automatic,First Owner,17.59,2500,197.67,5,439465.51
Audi,2019,58629,Diesel,Individual,Manual,Second Owner,32.47,1800,104.34,5,891822.31
Tata,2007,120296,Petrol,Dealer,Manual,Second Owner,24.84,1800,121.48,5,50000
Hyundai,2019,60438,Diesel,Dealer,Manual,First Owner,15.19,1800,110.84,5,318297.72
Ford,2023,14457,CNG,Individual,Manual,Second Owner,16.55,2500,149.84,5,531433.05
Maruti,2018,195701,Diesel,Dealer,Automatic,First Owner,20.81,2500,106.47,5,427059.73
Audi,2012,38922,Electric,Individual,Manual,First Owner,13.05,800,36.62,7,68604.04
Tata,2009,145892,CNG,Dealer,Manual,Third Owner,11.97,2500,188.31,5,50000
BMW,2023,168822,Electric,Dealer,Manual,First Owner,27,800,45.13,7,682412.03
Ford,2008,113122,Electric,Individual,Manual,First Owner,20.18,2000,129.15,5,50000
BMW,2018,107020,CNG,Individual,Automatic,First Owner,28.16,1200,73.36,5,594418.42
Hyundai,2020,173862,Diesel,Individual,Automatic,First Owner,12.75,1200,66.19,4,143168.66
Maruti,2010,93405,Petrol,Dealer,Manual,First Owner,25.25,2000,111.03,4,50000
Audi,2010,121130,Diesel,Dealer,Automatic,First Owner,21.08,2000,124.44,5,50000
Audi,2007,170493,Diesel,Dealer,Manual,Second Owner,11.45,1000,45.65,4,50000
Kia,2019,73038,Petrol,Dealer,Manual,First Owner,23.62,800,44.39,7,125311.66
Kia,2007,67325,Petrol,Dealer,Manual,Second Owner,12.07,1800,104.18,7,50000
Hyundai,2015,30600,Electric,Dealer,Manual,First Owner,30.69,3000,238.22,7,380099.33
Hyundai,2007,165466,CNG,Individual,Manual,First Owner,25.8,1000,54.06,7,50000
Maruti,2014,172243,CNG,Dealer,Manual,First Owner,23.92,1500,98.67,5,59328.01
Kia,2022,66526,Petrol,Individual,Automatic,Third Owner,13.34,800,36.4,5,199599.68
Tata,2005,18149,Petrol,Trustmark Dealer,Manual,Second Owner,17.19,2500,106.55,5,50000
Tata,2020,166466,Petrol,Dealer,Automatic,Second Owner,22.32,2000,149.72,5,159872.2
Maruti,2020,150468,Petrol,Dealer,Manual,First Owner,25.83,1200,83.08,6,145529
Tata,2014,159396,Petrol,Dealer,Automatic,Third Owner,14.58,800,42.16,7,50000
Mahindra,2005,183270,Petrol,Individual,Automatic,First Owner,10.22,2000,120.37,6,50000
Toyota,2008,117168,Electric,Dealer,Manual,First Owner,18.62,3000,136.29,7,50000
Maruti,2007,114813,Diesel,Dealer,Automatic,Second Owner,22.07,3000,204.86,5,50000
Maruti,2009,96779,Petrol,Individual,Manual,First Owner,14.61,800,34.25,5,50000
Honda,2016,167088,Petrol,Dealer,Automatic,Fourth & Above Owner,22.3,2500,175.7,5,115796.83
Ford,2016,139266,Diesel,Individual,Manual,First Owner,18.46,800,49.5,7,81011.34
Ford,2017,37398,Petrol,Individual,Automatic,Fourth & Above Owner,21.38,2500,127.89,7,165565.63
Mahindra,2016,9789,Electric,Individual,Automatic,Second Owner,18.69,800,59.6,5,101611.47
Kia,2020,69967,Petrol,Dealer,Manual,Second Owner,25.71,1500,119.16,5,298389.63
Hyundai,2017,197206,Petrol,Trustmark Dealer,Manual,First Owner,11.07,1200,60.21,5,93792.85
Hyundai,2009,103837,Petrol,Individual,Automatic,First Owner,14.27,800,57.8,5,50000
BMW,2008,161049,Petrol,Dealer,Manual,Third Owner,20.82,2000,140.01,7,50000
Mahindra,2019,106967,Diesel,Dealer,Manual,First Owner,18.91,1500,104.83,5,211289.19
Maruti,2016,136201,Diesel,Dealer,Manual,Second Owner,19.79,3000,234.87,5,172807.65
Mahindra,2023,64683,Diesel,Individual,Manual,Fourth & Above Owner,30.09,1000,59.46,5,272906.07
Mahindra,2023,50331,Petrol,Individual,Automatic,First Owner,32.16,800,53.57,7,257590.81
Mahindra,2015,39626,Diesel,Individual,Manual,Second Owner,16.22,2500,182.39,5,114910.9
Ford,2010,184575,Diesel,Trustmark Dealer,Manual,Second Owner,30.91,1500,88.77,5,50000
Mahindra,2013,163621,CNG,Dealer,Automatic,First Owner,21.47,1800,106.66,5,50000
Toyota,2005,17342,Petrol,Dealer,Automatic,First Owner,16.85,1000,52.75,5,50000
Hyundai,2016,41417,Petrol,Trustmark Dealer,Manual,First Owner,34.64,1200,85.48,5,75790.83
BMW,2018,188321,Diesel,Individual,Manual,First Owner,30.62,800,53.96,7,372629.35
Toyota,2010,57664,Diesel,Dealer,Automatic,Second Owner,34.86,800,46.44,7,50000
BMW,2005,13833,Diesel,Individual,Automatic,First Owner,14.2,1500,85.16,5,50000
Honda,2006,65658,Petrol,Trustmark Dealer,Manual,Fourth & Above Owner,13.6,3000,128.71,5,50000
BMW,2015,165545,Diesel,Individual,Manual,First Owner,22.58,1200,48.31,7,251505.86
Hyundai,2007,136809,CNG,Individual,Manual,Second Owner,25.97,1800,110.08,5,50000
Hyundai,2014,99965,Diesel,Individual,Manual,Second Owner,14.28,1000,56.7,4,50000
Mahindra,2010,182719,Electric,Dealer,Manual,First Owner,31.51,2000,143.68,5,50000
Audi,2010,69054,Diesel,Individual,Automatic,First Owner,23.3,1200,74.05,5,50000
Honda,2006,6299,Electric,Dealer,Manual,Second Owner,20.27,800,61.97,5,50000
Maruti,2014,199353,CNG,Trustmark Dealer,Automatic,Third Owner,25.05,1500,71.77,7,108988.56
Tata,2010,70875,Petrol,Dealer,Manual,First Owner,25.87,1800,143.29,7,50000
BMW,2021,168992,CNG,Individual,Automatic,First Owner,11.07,1500,77.88,4,803074.29
Audi,2018,190908,Petrol,Dealer,Automatic,First Owner,35,1000,65.7,6,522042.45
Mahindra,2009,178453,Electric,Dealer,Manual,First Owner,19.1,2500,150.19,5,50000
Ford,2021,119286,Diesel,Dealer,Manual,Second Owner,11.54,2500,135.96,5,415871.71
Maruti,2006,103730,Petrol,Trustmark Dealer,Manual,Third Owner,31.31,1200,54.69,5,50000
Kia,2013,61298,Diesel,Trustmark Dealer,Automatic,First Owner,34.83,1500,68.09,5,53119.34
Audi,2016,160581,Electric,Dealer,Automatic,Fourth & Above Owner,30.41,2000,136.92,7,463599.38
Ford,2023,126035,Petrol,Trustmark Dealer,Manual,First Owner,31.3,2000,110.21,6,468392.61
Honda,2011,178167,Diesel,Individual,Manual,Second Owner,25.65,2500,196.13,7,50000
Mahindra,2013,187596,Diesel,Individual,Manual,First Owner,33.06,2500,132.56,5,50000
Maruti,2020,114825,CNG,Dealer,Automatic,First Owner,10.89,1500,119.01,5,261748.95
Maruti,2015,120637,Petrol,Trustmark Dealer,Manual,First Owner,29.17,3000,144.65,5,132869.51
Maruti,2016,77618,Petrol,Individual,Manual,First Owner,26.77,800,35.29,7,166763.58
Honda,2019,30532,Petrol,Trustmark Dealer,Manual,Second Owner,11.24,1500,78.75,5,222412.01
BMW,2022,113197,Diesel,Individual,Manual,Second Owner,23.6,1800,135.76,4,998050.95
Kia,2023,135860,Diesel,Individual,Automatic,First Owner,22.88,1200,73.05,5,520275.56
Honda,2020,65285,Electric,Individual,Manual,Third Owner,27.29,1000,45.43,5,167627.44
Tata,2019,23866,Petrol,Dealer,Automatic,First Owner,11.94,3000,144.3,7,566538.72
Kia,2009,143665,Diesel,Dealer,Manual,Second Owner,30.13,2000,104.9,6,50000
Hyundai,2015,14495,Petrol,Dealer,Manual,First Owner,13.49,3000,190.82,7,266513.62
Mahindra,2019,12837,Petrol,Dealer,Automatic,First Owner,20.47,1500,79.94,6,431543.15
Honda,2022,154752,Diesel,Individual,Automatic,First Owner,32.03,1800,125.79,5,510698.29
Ford,2017,191548,Diesel,Individual,Automatic,Second Owner,24.01,3000,193.96,5,186906.28
Kia,2008,35346,Diesel,Trustmark Dealer,Manual,Second Owner,19.49,2500,187.38,5,50000
Tata,2021,113621,Electric,Dealer,Manual,First Owner,11.21,2000,120.08,7,514571.33
Hyundai,2008,28412,Diesel,Individual,Automatic,First Owner,26.81,3000,159.74,5,50000
BMW,2020,123833,Electric,Dealer,Manual,First Owner,34.66,2000,159.7,5,1479765.37
Ford,2019,166876,CNG,Dealer,Manual,Second Owner,32.79,1000,54.23,5,114833.77
Kia,2018,70206,Diesel,Dealer,Automatic,Second Owner,27.93,2000,114.29,5,279354.33
Mahindra,2016,15934,CNG,Individual,Automatic,First Owner,12.63,3000,217.1,5,308000.98
Ford,2007,35723,Diesel,Dealer,Automatic,First Owner,15.99,1800,78.38,5,50000
Hyundai,2014,132968,Petrol,Individual,Automatic,Second Owner,14.67,2000,110.92,7,135414.08
Ford,2012,156477,Diesel,Dealer,Automatic,First Owner,18.89,2000,86.86,5,50000
Toyota,2010,154820,Petrol,Trustmark Dealer,Manual,First Owner,15.89,1500,68.36,5,50000
Audi,2018,182485,Diesel,Individual,Manual,First Owner,16.11,1500,60.28,7,467643.54
BMW,2021,158426,Diesel,Trustmark Dealer,Manual,First Owner,25.42,2500,100.95,5,1496686.6
Hyundai,2023,126988,Petrol,Trustmark Dealer,Manual,Second Owner,17.97,1200,66.25,5,244985.95
Ford,2020,153460,Petrol,Trustmark Dealer,Manual,Second Owner,26.93,800,57.89,5,50000
Audi,2019,41523,Electric,Trustmark Dealer,Manual,First Owner,33.7,1800,114.26,5,1582745.27
Audi,2019,106150,Diesel,Individual,Manual,Second Owner,25.96,800,52.32,5,375980.58
Ford,2005,125950,Petrol,Dealer,Manual,First Owner,28.79,800,48.62,5,50000
Mahindra,2016,193765,Diesel,Dealer,Manual,Third Owner,28.79,2000,145.58,7,174159.49
Toyota,2014,171804,Diesel,Dealer,Manual,Second Owner,18.27,3000,225.65,5,188548.1
Honda,2018,46646,Diesel,Individual,Manual,Second Owner,10.37,2500,184.97,5,539302.98
Toyota,2014,157093,Electric,Individual,Automatic,First Owner,11.38,1000,72.49,5,50000
Ford,2014,57776,Diesel,Trustmark Dealer,Manual,First Owner,17.05,3000,141.93,7,214064.85
BMW,2015,24116,Petrol,Trustmark Dealer,Manual,First Owner,27.24,3000,191.27,7,914453.03
Honda,2020,117858,CNG,Dealer,Automatic,Second Owner,32.67,1000,63.29,5,120306.33
Hyundai,2013,81620,CNG,Individual,Manual,First Owner,33.97,2000,122.24,5,144207.05
Toyota,2019,180843,Petrol,Trustmark Dealer,Manual,Fourth & Above Owner,10.65,2500,148.08,6,204952.04
Ford,2018,164828,Petrol,Dealer,Manual,Fourth & Above Owner,34.75,1800,78.42,5,50000
Toyota,2023,87604,Petrol,Individual,Manual,Second Owner,18.06,800,35.27,5,125105.01
Honda,2013,99452,Diesel,Dealer,Automatic,Fourth & Above Owner,31.07,1200,91.31,5,50000
Tata,2008,138991,Diesel,Individual,Manual,First Owner,14.51,2500,163.02,5,50000
Kia,2011,28550,Diesel,Dealer,Automatic,First Owner,11.57,800,40.39,5,50000
Toyota,2012,172596,Electric,Trustmark Dealer,Manual,First Owner,19.46,1000,51.17,5,50000
Hyundai,2012,190678,Diesel,Individual,Manual,Second Owner,31.47,800,51.53,4,65713.61
Hyundai,2023,75227,Petrol,Dealer,Manual,First Owner,15.52,1500,84.42,5,392280.83
Maruti,2019,28212,Petrol,Dealer,Manual,Fourth & Above Owner,13.85,1500,86.48,5,128001.74
Toyota,2020,45118,Petrol,Dealer,Manual,First Owner,32.75,1200,50.91,5,274926.13
Kia,2013,33602,Petrol,Trustmark Dealer,Manual,First Owner,33.46,1800,81.99,7,124657.7
Mahindra,2016,22540,Diesel,Individual,Manual,Third Owner,10.31,800,44.59,5,74313.69
Audi,2020,171901,CNG,Dealer,Automatic,First Owner,28.19,1500,101.98,4,753105.25
Kia,2008,192381,Petrol,Dealer,Manual,First Owner,17.73,1800,75.46,5,50000
Audi,2009,76455,Diesel,Individual,Automatic,Second Owner,19.37,2500,133.46,5,50000
Audi,2012,27277,Diesel,Individual,Automatic,First Owner,21.73,2500,169.51,5,110713.33
Tata,2005,124133,Petrol,Individual,Manual,First Owner,20.67,1500,107.52,4,50000
Maruti,2010,195745,Petrol,Dealer,Manual,First Owner,22.87,1800,85.7,5,50000
Kia,2019,153748,Diesel,Individual,Manual,First Owner,24.56,1800,124.67,5,415240.31
Kia,2008,178916,Petrol,Individual,Automatic,Fourth & Above Owner,21.64,1500,117.32,6,50000
Tata,2015,14752,Electric,Trustmark Dealer,Manual,Third Owner,27.54,2000,152.54,6,102662.04
Toyota,2009,176742,Petrol,Trustmark Dealer,Automatic,First Owner,27.97,1000,71.58,7,50000
Toyota,2022,167550,Petrol,Individual,Manual,First Owner,21.01,1800,123.29,4,330040.24
Toyota,2019,162511,Diesel,Individual,Automatic,First Owner,13.56,2500,123.51,4,529797.74
BMW,2022,170819,Electric,Dealer,Manual,Fourth & Above Owner,26.02,2000,130.71,7,770114.64
Audi,2017,130332,Petrol,Individual,Automatic,First Owner,29.32,800,52.58,5,227902.07
BMW,2009,165882,Petrol,Dealer,Manual,First Owner,25.95,2000,112.55,6,50000
Maruti,2005,23302,Petrol,Dealer,Manual,Second Owner,24.7,1500,89.58,4,50000
Tata,2022,71236,Petrol,Dealer,Manual,Fourth & Above Owner,15.74,2000,135.52,4,222134.87
Kia,2018,69467,Petrol,Individual,Manual,First Owner,26.13,1000,78.08,5,163776.71
Audi,2009,107350,Diesel,Dealer,Automatic,First Owner,18.37,1500,77.72,5,50000
BMW,2010,170913,Petrol,Dealer,Manual,First Owner,32.99,1200,59.83,5,50000
BMW,2020,180785,Petrol,Dealer,Manual,First Owner,26.34,800,51.26,5,348453.36
Ford,2016,185618,CNG,Dealer,Manual,Second Owner,16.95,2500,113.08,5,221821.57
BMW,2022,8048,Petrol,Dealer,Manual,Second Owner,21.82,1200,75.96,4,816032.24
Mahindra,2006,169362,Petrol,Individual,Manual,Second Owner,31.16,2000,87.11,5,50000
Kia,2017,63906,Petrol,Individual,Automatic,First Owner,18.39,1800,107.32,5,265081.09
Mahindra,2021,81637,Electric,Dealer,Manual,First Owner,23.14,2000,129.63,4,603013.58
Kia,2021,34778,Petrol,Trustmark Dealer,Automatic,First Owner,26.99,3000,128.41,5,938622.47
Tata,2020,163497,CNG,Individual,Manual,First Owner,28.86,2500,120.7,5,326318.94
Kia,2022,125918,Diesel,Dealer,Manual,Second Owner,14.35,2500,133.54,5,524384.11
Mahindra,2012,95036,Petrol,Individual,Automatic,First Owner,24.13,3000,164.23,6,50000
Kia,2007,194248,Electric,Trustmark Dealer,Automatic,First Owner,32.8,1800,120.68,5,50000
Tata,2021,148746,Petrol,Dealer,Manual,First Owner,34.21,1200,73.39,6,145789.45
Tata,2022,198474,Petrol,Dealer,Automatic,First Owner,26.4,1200,66.34,7,188456.61
Maruti,2010,169125,CNG,Trustmark Dealer,Manual,First Owner,34.59,1800,104.45,5,50000
Kia,2012,16957,Diesel,Individual,Manual,Third Owner,24.27,1000,40.52,4,59710.86
Ford,2017,77644,Diesel,Dealer,Automatic,First Owner,21.07,3000,212.46,5,419889.18
Toyota,2012,189688,Petrol,Individual,Manual,Second Owner,23.79,800,33.31,5,50000
Hyundai,2023,118294,Diesel,Individual,Manual,First Owner,12.89,1500,109.76,7,332169.52
Tata,2010,22829,Diesel,Trustmark Dealer,Automatic,First Owner,20.04,3000,184.92,7,50000
Honda,2019,10837,Petrol,Individual,Automatic,Third Owner,21.46,1200,73.34,5,239577.83
Toyota,2014,151104,Petrol,Dealer,Manual,First Owner,31.22,800,54.55,5,50000
Audi,2021,104770,Petrol,Individual,Manual,Second Owner,28.97,1500,111.57,7,817025.69
Kia,2005,31352,Petrol,Individual,Manual,First Owner,25.04,2000,155.41,7,50000
Mahindra,2011,35215,CNG,Dealer,Automatic,Second Owner,18.68,1500,92.6,5,50000
Hyundai,2017,192391,Petrol,Individual,Automatic,Second Owner,14.68,1200,55.23,5,50000
Honda,2007,46247,Electric,Individual,Manual,Third Owner,18.69,1000,75.15,5,50000
Toyota,2023,134692,Petrol,Dealer,Manual,Third Owner,27,1000,41.63,5,188798.94
Kia,2019,179120,Diesel,Individual,Manual,Second Owner,16.58,800,57.83,6,118499.24
Maruti,2009,71714,Petrol,Dealer,Automatic,First Owner,20.67,2000,134.43,7,50000
Audi,2015,40319,Petrol,Dealer,Automatic,Second Owner,19.67,800,60.95,7,232922.48
Hyundai,2022,124058,Petrol,Dealer,Automatic,Second Owner,29.14,1800,136.62,5,268832.77
Ford,2007,21025,Petrol,Dealer,Automatic,First Owner,32.09,1000,42.13,6,50000
Maruti,2010,14780,Diesel,Individual,Manual,First Owner,27.48,800,51.5,5,50000
Honda,2007,27706,Electric,Dealer,Manual,Third Owner,18.54,1800,80.98,5,50000
Hyundai,2009,178988,Diesel,Individual,Manual,First Owner,20.83,2000,86.28,5,50000
Maruti,2013,80503,Petrol,Dealer,Manual,First Owner,13.58,2500,144.83,5,73575.05
Audi,2023,166928,Petrol,Trustmark Dealer,Manual,Third Owner,14.2,1500,65.86,5,804158.66
Ford,2017,108166,Petrol,Individual,Manual,First Owner,14.11,800,55.29,5,130144.75
Maruti,2010,14179,Diesel,Individual,Automatic,First Owner,13.26,1800,141.76,4,50000
BMW,2015,174695,Diesel,Dealer,Automatic,Second Owner,14.49,1000,62.78,7,234645.45
Ford,2018,153659,Electric,Dealer,Manual,First Owner,15.07,3000,148.22,4,494226.02
Honda,2010,159805,Petrol,Dealer,Manual,Second Owner,12.8,1500,110.59,4,50000
Audi,2010,104423,Diesel,Trustmark Dealer,Manual,First Owner,26.01,800,59.3,5,50000
Kia,2021,128076,Diesel,Dealer,Automatic,First Owner,34.76,1000,69.31,7,280593.35
Mahindra,2015,140047,Diesel,Individual,Automatic,First Owner,31.98,2500,161.51,5,205531.44
Mahindra,2019,80138,Diesel,Individual,Manual,Fourth & Above Owner,11.14,1500,112.07,5,214727.14
Mahindra,2013,181535,Diesel,Dealer,Manual,First Owner,20.58,1200,55.84,6,57043.46
Hyundai,2021,178226,Diesel,Individual,Manual,First Owner,31.48,1000,77.26,5,106283.47
Honda,2011,91706,Petrol,Individual,Manual,First Owner,13.37,1200,93.47,5,50000
Audi,2011,121905,Diesel,Individual,Manual,First Owner,31.19,2000,149.76,6,50000
Ford,2005,33830,Petrol,Dealer,Automatic,First Owner,24.82,800,40.02,5,50000
Hyundai,2012,115076,Diesel,Dealer,Automatic,First Owner,33.28,2500,185.82,7,50000
Honda,2009,182817,Petrol,Dealer,Manual,Second Owner,31.9,1800,107.83,5,50000
